	All non-resistance exons_X	All non-resistance exons_Y	All countries, resistance exons_X	All countries, resistance exons_Y	chromosome 1, non-resistance exons_X	chromosome 1, non-resistance exons_Y	chromosome 2, non-resistance exons_X	chromosome 2, non-resistance exons_Y	chromosome 3, non-resistance exons_X	chromosome 3, non-resistance exons_Y	cox1 gene_X	cox1 gene_Y
SRR11196634	8.747779	11.8574095	8.535596	2.3684585	12.793538	4.213687	18.499819	7.281822	6.534981	9.34831	-18.067	-6.622445
SRR11196635	8.8736925	12.660706	9.396717	2.6429698	12.832695	4.6951275	19.032103	9.36695	7.609641	8.36828	-6.261611	-5.972996
SRR11196636	9.802075	12.799551	10.005651	1.5677084	13.139251	4.4438853	15.356279	7.0567203	7.946725	8.807523	-6.386634	-5.885325
SRR11196637	8.56387	12.705104	11.396937	1.2737873	12.060194	4.1887	17.9733	9.178745	6.6170025	9.700273	-6.1454005	-5.42867
SRR11196638	8.561618	12.508808	11.181932	1.3450823	11.714122	5.926751	18.68893	8.801925	6.393035	9.797254	-6.18254	-5.809403
SRR11196639	8.568009	12.481868	11.194619	1.3943337	11.754136	5.769659	17.83745	9.143541	6.6171145	9.374456	-6.5256915	-5.990133
SRR11196640	8.542184	12.644821	8.49012	1.4367708	12.376286	4.2477384	19.331053	9.044416	6.9778814	9.867397	-18.556282	-6.9447803
SRR11196641	13.302415	2.063406	12.3548355	12.098727	11.852229	9.612015	14.814039	5.400362	3.1469722	11.136919	-16.414755	-4.920734
SRR11196642	13.374952	2.1321037	12.546783	12.29033	11.760433	9.689096	14.464662	5.5295353	2.8903892	10.916093	-16.414755	-4.920734
SRR11196643	12.204417	1.513013	14.003113	13.6070795	10.022286	7.1843486	14.082953	7.355573	2.4009986	11.0695095	-16.23194	-4.9702587
SRR11196644	12.206502	1.5325524	14.003113	13.6070795	10.022286	7.1843486	14.217316	7.9257503	2.3841536	11.030658	-16.23194	-4.9702587
SRR11196645	12.165215	1.6089832	12.541622	14.621502	12.204053	8.503043	14.656014	4.598466	3.4499094	11.03799	-16.23194	-4.9702587
SRR11196646	12.264811	1.5460801	14.012859	13.673435	9.857559	7.371868	14.228341	7.9410944	2.393533	10.818131	-16.23194	-4.9702587
SRR11196647	12.189648	1.5356789	14.004029	13.461191	10.009468	7.201908	14.02727	7.3127823	2.2687213	10.835899	-16.23194	-4.9702587
SRR11196648	12.269946	1.6267004	12.705674	13.161608	12.561065	8.407477	14.080076	7.3717804	2.3939996	11.023058	-15.283053	-3.1318238
SRR11196649	12.248853	1.6217395	13.903176	13.746897	9.9505	7.2742047	14.229804	7.9471664	2.4560964	10.990993	-16.23194	-4.9702587
SRR11196650	12.603135	1.9834768	14.013056	13.580988	11.328943	8.572233	14.066329	6.6782603	2.97974	11.178267	-16.23194	-4.9702587
SRR11196651	12.504597	1.7716677	12.88763	14.337249	11.553969	8.477275	14.080076	7.3717804	3.2084563	11.332773	-15.283053	-3.1318238
SRR11196652	12.176988	1.5416504	13.869685	13.749502	9.955024	7.2864056	14.367716	7.8490124	2.2291825	10.869382	-16.23194	-4.9702587
SRR11196653	9.163118	12.4640465	8.678759	1.7779353	12.597213	3.8778267	18.88931	8.908042	7.951283	8.662139	-5.9397855	-5.6102824
SRR11196654	13.386113	2.0144193	12.445033	12.189672	11.734548	9.589589	14.763809	4.726628	3.5047843	11.543413	-16.414755	-4.920734
SRR11196655	9.073364	12.563738	9.461533	2.677032	12.665917	4.605407	18.961945	9.191378	7.609641	8.36828	-6.261611	-5.972996
SRR11196656	9.00295	12.435903	10.303807	1.5736694	13.275184	4.2800636	18.642624	9.305669	7.210403	10.071929	-18.644333	-6.7372346
SRR11196657	9.466137	11.85489	9.952924	1.7326461	13.346914	3.9756706	18.098843	7.729885	9.127134	9.562497	-6.1694856	-5.682152
SRR11196658	8.590006	12.525227	9.932947	2.954569	12.620096	4.303376	19.488533	7.903304	6.6470385	9.679429	-5.9397855	-5.6102824
SRR11196659	8.984237	11.539122	9.473681	1.3257906	13.455202	4.106767	15.095868	7.857591	6.7139	9.223377	-18.464417	-7.034606
SRR11196660	9.158404	12.436871	10.313841	1.5333663	12.915623	4.4932375	18.42854	9.366946	8.009982	10.143911	-17.889952	-3.0974784
SRR11196661	10.052688	12.951296	10.607567	1.433798	11.266383	3.561547	19.373066	7.942078	8.149491	8.876444	-6.261611	-5.972996
SRR11196662	9.696866	12.291169	8.920068	1.8102307	12.684253	5.1656485	15.823752	5.2123723	9.275124	9.499981	-18.243912	-6.5388722
SRR11196663	10.736139	12.302562	9.836635	3.8302703	12.125533	5.439772	17.810099	7.208881	9.516612	9.913959	-19.604963	-1.8217584
SRR11196664	10.620973	12.173998	10.127303	6.948687	12.2529745	2.6581614	17.55068	6.57761	8.607149	8.026515	-19.52178	-1.8771876
SRR11196665	13.381616	1.9681114	12.461751	12.280426	11.630713	9.56263	14.782093	4.7245164	3.4713118	11.579761	-16.414755	-4.920734
SRR11196666	10.796379	12.435266	10.145953	3.7420137	12.170664	2.9178874	17.627148	7.71015	9.1081295	8.992419	-19.419117	-2.013867
SRR11196667	10.3134365	12.386531	10.040227	3.965151	11.975967	2.7525105	17.828249	7.2059865	9.537944	9.896095	-19.32906	-2.0547593
SRR11196668	10.853816	12.273292	10.1367445	3.4349456	11.831328	5.5842376	17.402958	6.173784	9.477427	9.625875	-19.52178	-1.8771876
SRR11196669	10.902978	12.335254	9.949763	3.590892	12.622471	2.7611115	17.382381	6.1613803	9.374419	9.217835	-19.419117	-2.013867
SRR11196670	10.548258	11.875751	9.741282	3.5782015	13.154069	3.6668525	17.869081	6.799597	8.651368	9.423944	-19.588926	-1.8560971
SRR11196671	11.009287	12.140577	10.135252	7.0718727	13.189394	3.0793562	18.54997	7.0901103	9.025171	9.048907	-19.419117	-2.013867
SRR11196672	10.8820505	12.247259	9.760569	3.900484	13.067733	3.1468189	17.94372	6.8997126	7.0333843	10.658422	-19.419117	-2.013867
SRR11196673	10.496748	11.943637	10.141047	6.9081874	13.317626	4.0189066	18.405144	7.967294	7.2033815	10.109841	-19.419117	-2.013867
SRR11196674	10.885258	12.390751	10.083024	3.4076648	12.657837	3.347718	17.49618	6.8817215	7.5297937	8.382127	-19.61074	-1.8426961
SRR11196675	10.544162	12.199529	9.83946	3.714282	12.726843	3.1318493	17.468994	7.103369	9.014893	8.906702	-19.419117	-2.013867
SRR11196676	13.261883	2.1807847	12.270636	12.2188425	11.152819	9.168352	14.740695	5.1158347	2.45857	11.061628	-16.191645	-4.8902864
SRR11196677	10.849067	11.9478035	10.136471	2.174377	12.291795	5.1980467	17.79874	6.823848	8.847235	8.661022	-19.419117	-2.013867
SRR11196678	10.842861	12.257188	9.896432	3.7030668	12.077002	5.5025063	18.514574	7.2462964	9.546461	9.230076	-19.419117	-2.013867
SRR11196679	10.687819	11.781473	9.780014	3.615792	12.111305	5.317024	17.559393	6.556769	6.98932	11.411618	-19.419117	-2.013867
SRR11196680	11.142371	12.087156	10.465519	7.2741165	11.874091	2.4283895	18.038942	7.285857	7.151783	11.131384	-19.419117	-2.013867
SRR11196681	13.3674135	2.005684	12.150451	12.089575	11.723935	9.395183	14.826931	4.7764816	3.6172683	11.620339	-16.414755	-4.920734
SRR11196682	13.357358	2.058848	12.37472	12.28259	11.605536	9.409817	14.952592	4.4897137	3.4939094	11.572361	-16.414755	-4.920734
SRR11196683	13.231268	2.158744	12.429419	12.138388	11.505712	9.362789	15.11812	4.668092	3.3947768	11.51066	-16.414755	-4.920734
SRR11196684	13.330532	2.1108155	12.471649	12.057388	11.330354	9.190095	14.979928	4.4644437	3.468036	11.568218	-16.414755	-4.920734
SRR11196685	13.394383	2.0042794	12.450775	12.151685	11.707116	9.679975	14.966424	4.9766183	3.6202965	10.706328	-16.414755	-4.920734
SRR11196686	13.3196	2.1043422	12.488149	12.451596	11.583315	9.429363	14.98157	4.4882913	3.4230123	11.569948	-16.414755	-4.920734
SRR11196687	13.427226	1.9872619	12.445033	12.189672	11.633062	9.612292	14.7375965	4.6882567	3.4487283	11.486144	-16.414755	-4.920734
SRR11196688	13.410699	1.972368	12.392001	12.169706	11.714051	9.551056	14.823426	4.880971	3.476018	11.522017	-16.414755	-4.920734
SRR11237929	11.59281	3.0404994	11.825442	14.27965	11.700754	7.6684947	16.204607	6.3564262	3.9686785	9.495868	-15.720721	-3.90641
SRR11237930	12.182541	2.7983098	11.922203	14.697439	12.017111	7.2494555	15.225727	6.756172	4.7625074	10.35594	-15.379088	-4.7739534
SRR11237931	12.000342	3.0315695	11.998789	14.687631	12.102106	7.671069	14.834356	6.401266	3.5338597	10.09305	-15.283053	-3.1318238
SRR11237933	10.45806	2.4121788	12.197024	14.894203	12.630303	8.259405	16.870344	9.133354	2.3495893	10.360893	-14.936418	-3.4298434
SRR11237935	12.364326	2.7118838	12.7396345	13.806587	11.666677	6.9878206	15.18985	6.8526645	3.1424649	10.412505	-15.868662	-4.0454764
SRR11237936	12.013522	3.293311	11.98637	14.893425	11.596981	7.2078147	15.070539	6.872519	2.4391568	10.2791605	-14.830411	-3.7492323
SRR11237937	12.038031	3.2406337	11.993667	14.605067	11.98614	7.5001435	15.612549	6.634457	2.475385	10.279122	-15.283053	-3.1318238
SRR11237938	12.034125	3.2147038	12.299089	14.817765	12.408978	7.3643384	15.002421	6.8945704	2.4651363	10.283711	-14.955633	-3.8058784
SRR11237939	12.168273	3.0762584	12.40328	14.806503	12.32884	7.4201117	15.076117	6.8155775	3.6697755	10.238187	-15.822383	-4.5218263
SRR11237940	12.314682	2.7492585	13.042725	13.946234	11.711377	6.9455996	15.234874	6.924708	5.302824	10.801996	-15.376436	-4.7215123
SRR11237941	11.949086	3.3626301	11.947663	14.761769	11.586241	9.281036	14.62175	6.5793533	6.126	9.80034	-15.245831	-3.4807174
SRR11237942	12.139005	2.1749003	12.472116	15.042656	11.70125	8.351632	14.877508	6.6161165	3.2009912	11.030612	-15.915624	-4.226955
SRR11237944	10.42446	2.380581	11.87947	14.312588	12.527287	8.436968	18.227016	9.486665	2.3290613	10.385962	-14.936418	-3.4298434
SRR11237945	11.803765	3.1588235	11.8780575	14.489748	11.286171	7.055188	17.763988	7.8543053	3.4833431	9.777163	-15.283053	-3.1318238
SRR11237948	11.466118	3.4497964	12.415538	14.891407	11.9927635	7.605475	16.177382	6.0937448	4.008761	9.489866	-15.283053	-3.1318238
SRR11237949	11.724239	3.1957128	12.627234	14.79495	11.513725	7.593335	16.291447	6.2803574	3.697028	9.803656	-15.523267	-4.829792
SRR11237950	12.26791	2.8244395	11.974801	14.632846	11.226348	9.123429	14.649233	6.0167813	4.3703575	10.6010475	-15.634505	-3.907776
SRR11237952	11.430049	2.328776	13.847874	13.690354	12.106811	8.523226	14.973258	7.3089247	3.5530498	11.481179	-14.936418	-3.4298434
SRR11237954	12.043951	2.9650953	11.899335	14.605324	11.739244	7.806986	14.98195	7.1347136	3.7787344	10.296291	-14.936418	-3.4298434
SRR11237955	12.165525	3.1249752	13.406006	14.128481	11.273442	7.525631	15.113745	6.6540403	4.476823	10.761325	-14.936418	-3.4298434
SRR11237958	11.453824	3.1890345	13.406215	14.020606	11.056903	7.5859585	16.425457	6.628674	5.4016395	11.035778	-15.544	-4.2679915
SRR11237959	12.088638	3.1057281	12.64872	14.012738	11.888958	7.4945674	14.203143	6.6370897	4.227541	10.63214	-15.523267	-4.829792
SRR11237960	10.577434	2.622039	12.559979	14.825466	12.375427	8.383943	15.027217	6.741712	5.930726	9.733507	-14.936418	-3.4298434
SRR11237961	11.974719	2.578901	13.086144	14.362263	11.900765	7.301118	15.649283	7.0002728	3.6052089	11.470649	-15.44243	-3.350256
SRR11237963	11.551951	2.924918	13.493804	13.978788	10.992109	8.9066	16.6397	6.548896	4.5332975	9.6795	-15.6711235	-3.4273565
SRR11237964	12.236661	2.6892183	11.691547	14.6213455	11.480959	7.611656	14.72463	6.6310797	5.2906747	11.237732	-15.421089	-4.098488
SRR11237965	11.271412	3.1742487	12.531293	14.050724	10.865773	7.398869	14.919637	7.6614	6.8150215	10.798363	-14.936418	-3.4298434
SRR11237966	11.237059	3.3656487	12.928246	14.114269	10.646739	7.0429206	16.584364	6.836761	6.8003755	10.77315	-14.936418	-3.4298434
SRR11237971	10.525663	2.2702334	11.991868	14.186855	12.756246	8.355993	17.752745	9.356549	2.2969296	10.324666	-14.936418	-3.4298434
SRR11237972	10.678591	2.2297463	12.359879	14.892561	12.808274	8.351948	17.617685	6.675747	2.3071592	10.3847475	-14.936418	-3.4298434
SRR11237975	10.651665	3.1362917	12.202619	14.241133	12.506402	8.426872	16.365034	8.409909	4.0080605	9.414502	-15.283053	-3.1318238
SRR11237977	10.864219	3.7645946	11.632051	14.607019	12.361148	7.613256	15.076033	7.999931	4.8716826	10.279257	-15.497326	-3.8909645
SRR11237978	10.678442	2.7207332	12.163808	14.211118	12.82052	8.189333	16.114353	7.5839634	5.96048	11.368566	-14.519153	-4.1172223
SRR11237981	10.672805	2.8110406	13.352717	14.019479	12.518934	8.153593	17.747934	9.293897	5.3994246	10.876933	-16.071486	-3.5952277
SRR11237982	10.499379	2.704444	12.889855	14.528442	12.601419	8.167007	14.806921	7.6750836	5.4351254	10.8356	-16.214478	-4.2024136
SRR11237985	12.00243	2.9173813	13.346727	14.12503	11.547852	7.2915864	17.12559	7.8113704	3.6109967	9.943275	-15.283053	-3.1318238
SRR11237986	11.543433	2.784639	12.559203	14.010915	10.561031	7.21356	16.230097	6.219853	3.3686402	10.120151	-15.523267	-4.829792
SRR11237987	11.12188	2.7945454	13.686181	13.896697	12.676984	7.637107	16.360888	7.000098	3.7749193	9.525939	-14.936418	-3.4298434
SRR11237988	10.921368	3.2796156	12.56656	14.040207	12.446716	8.24711	14.617277	5.8354445	5.813432	11.322995	-15.7203455	-3.5760868
SRR11237989	11.080562	2.949732	12.110679	14.864915	12.480333	7.836368	16.429121	6.70054	5.6748767	10.530356	-14.824697	-3.5376596
SRR11237991	10.771676	2.725525	11.929424	14.287691	12.806372	8.066033	16.524307	6.164255	5.3402734	10.76365	-15.329011	-3.0527198
SRR11237992	10.786089	2.2553203	12.062868	14.718238	12.339665	8.352493	16.43563	7.314424	4.127566	9.386862	-15.416398	-3.3953323
SRR11237997	11.657426	3.5098805	12.516298	13.9414	10.075842	6.3159094	16.0914	7.1309447	4.1810913	10.121403	-14.936418	-3.4298434
SRR11237998	12.088994	2.8161285	12.353582	14.166794	10.739886	6.5347095	15.075396	7.4514985	3.8809419	9.9630995	-14.936418	-3.4298434
SRR11237999	12.713445	3.1510193	13.617174	13.994486	10.760752	7.3404818	14.371415	5.8266807	3.144503	10.287321	-15.523267	-4.829792
SRR11238002	11.668708	2.8626215	11.910497	14.255249	12.030774	7.1274567	16.204737	6.097042	3.8786242	9.660736	-15.1214485	-3.4484117
SRR11238003	10.649846	2.173168	12.266734	14.913787	12.592334	8.349765	18.013306	9.525621	2.2596166	10.293945	-14.936418	-3.4298434
SRR11238004	11.650309	3.2494397	11.608896	14.215602	11.7245655	7.690738	16.039066	6.08977	6.53575	10.022955	-15.833226	-4.062921
SRR11238006	11.457234	3.1078093	12.352157	14.493738	11.422551	9.074694	15.983439	5.399674	4.683056	9.814621	-16.264227	-4.1808453
SRR11238007	11.972737	3.08904	11.920336	14.871008	11.081996	8.994074	15.537226	7.0007167	3.4317636	10.227772	-15.283053	-3.1318238
SRR11238008	12.474234	3.1260314	11.833108	14.886438	11.441427	7.9705606	14.783875	7.0063457	2.740481	10.686688	-15.221019	-3.7974808
SRR11238009	10.482134	2.34625	12.283846	14.969701	12.72311	8.419755	16.550568	6.2928405	2.4060633	10.424993	-15.259856	-3.5289555
SRR11238010	10.714481	2.452044	12.141954	14.897297	12.81382	8.090778	17.898314	9.3351555	3.9726057	9.401539	-15.675836	-4.0085998
SRR11238011	10.721556	2.4588153	12.455941	14.1171255	12.787154	8.261282	18.168297	9.507277	3.9965308	9.364872	-15.073675	-4.1933527
SRR11238014	10.418343	2.3348684	11.84489	14.243705	12.261256	8.409206	18.094732	9.542709	2.3005645	10.364122	-14.936418	-3.4298434
SRR11238015	10.476266	2.704962	13.883361	13.851807	12.712128	8.194585	14.368542	7.8744135	5.3734303	10.721315	-15.283053	-3.1318238
SRR11238017	10.49349	2.735533	12.37924	14.588502	12.629811	8.421137	14.697325	7.8905077	3.9732885	9.403655	-15.4226885	-3.5967748
SRR11238018	10.430662	2.7456183	13.420473	14.152252	12.617052	8.272145	14.726603	7.9048634	5.970678	11.394157	-15.281701	-3.9114263
SRR11238019	10.4606	2.7307396	13.420433	14.156777	12.693659	8.228257	14.62704	7.986161	5.9358745	11.409171	-15.283053	-3.1318238
SRR11238020	10.87879	2.4014761	12.333008	14.080196	12.70066	8.498621	17.141752	9.233197	4.677839	9.963729	-15.418254	-3.4775875
SRR11238022	10.84201	2.9157925	12.884359	13.969399	12.555012	7.9327	14.812083	7.2558346	5.4364166	10.990879	-15.71876	-3.9537902
SRR14196803	12.562052	2.603064	13.47627	13.404738	11.485776	7.9490933	14.621685	5.593201	2.8697228	11.046839	-15.41069	-5.0282173
SRR14196805	12.39687	2.966233	12.409034	12.625299	11.204133	6.962508	14.326542	5.395453	3.352135	11.368596	-15.41069	-5.0282173
SRR14196806	12.093635	2.8641846	12.163476	10.807875	11.322716	6.7594876	14.639466	5.617005	4.910988	11.276548	-15.41069	-5.0282173
SRR14196807	12.044023	3.0596294	12.106114	10.718797	11.25765	6.844606	14.630744	5.610316	4.8310046	11.270526	-15.41069	-5.0282173
SRR14196811	12.391493	2.785369	12.746039	12.426242	11.702911	7.0750484	14.890645	5.6843824	2.944143	10.978316	-15.41069	-5.0282173
SRR14333858	10.678225	2.8272862	12.537685	13.959374	12.433941	7.9898796	14.684033	7.8189087	5.3729763	10.879455	-14.895088	-3.8542655
SRR14333859	10.900451	2.8586438	12.771114	13.996915	12.742306	7.7523503	16.199076	6.087098	4.0072665	9.356187	-14.643703	-3.9284687
SRR14333860	11.058853	3.0404856	13.459109	14.071932	11.482655	8.45657	14.046778	6.7264633	5.337707	10.999216	-14.626856	-4.2112865
SRR14333862	12.185955	3.1191587	13.693066	13.473971	10.561168	7.403074	15.020236	7.6710753	3.2255437	10.784709	-14.958249	-4.903474
SRR14333863	12.420419	2.9718897	13.705772	13.504803	11.277909	6.889176	14.241476	5.507499	3.4571757	11.266504	-14.624057	-4.563726
SRR14333870	11.846093	3.3382983	13.35334	13.9686985	12.027762	7.6744637	14.554658	5.2880073	3.533759	10.457878	-15.491977	-4.1937776
SRR14333871	11.664898	3.4607582	13.572488	13.455889	12.05403	7.651871	14.199257	7.957327	3.9461272	11.060035	-15.584992	-4.3332415
SRR14333873	12.407998	3.5907483	13.829476	13.809065	11.568159	7.0525393	15.379656	7.0115066	4.6241474	9.762694	-15.3373375	-2.6941593
SRR14333876	12.076143	3.6169755	13.854171	13.822627	11.7340145	7.06142	15.82081	5.0354066	3.2573593	10.712584	-15.389988	-2.473144
SRR14333877	12.174277	3.303582	13.754467	13.628504	10.976119	7.225529	15.257159	5.170549	4.042214	10.437648	-15.809265	-4.6165156
SRR14333878	12.331599	3.3599665	13.893725	13.75311	10.54583	7.1383715	15.293367	4.6644363	3.6529703	10.547508	-15.987237	-4.820656
SRR14333879	12.387774	2.9447298	13.200887	13.68597	10.466257	7.025236	14.703771	5.482443	3.3263721	10.9104	-15.366008	-2.5190465
SRR14333880	11.710625	2.4008837	13.719384	13.782639	11.988833	6.9931326	15.599943	6.6161504	3.5494452	9.918224	-14.429628	-3.8772962
SRR14333881	12.209675	3.1475046	13.216753	13.638353	11.957006	9.569897	14.905326	5.0350266	3.4867694	10.449962	-15.488391	-2.5965946
SRR14333887	11.155775	2.695178	12.073387	14.356687	12.637094	7.6565585	14.821542	7.8071036	3.6895192	9.497891	-15.273893	-4.706936
SRR14333890	11.196279	2.7359564	11.77608	14.580578	12.409627	7.430329	16.437618	8.650913	3.9541783	9.239948	-14.782195	-4.60789
SRR14333891	11.370382	2.3986545	11.873128	14.274904	11.274421	7.403888	15.769568	7.6359873	4.564389	9.641509	-14.728984	-3.687977
SRR5519646	12.221779	3.4693139	13.754726	13.528836	10.410139	7.014106	15.299091	4.6983447	3.6689487	10.420344	-16.23194	-4.9702587
SRR5562752	10.826039	2.34068	12.3280115	14.201408	12.716692	8.274109	18.355764	8.590602	4.0346837	9.319823	-14.936418	-3.4298434
SRR5562853	11.670557	2.5005617	12.074759	14.424358	12.414013	7.449355	16.195024	6.27032	2.5406494	10.646591	-15.283053	-3.1318238
SRR5562854	10.927312	2.3809946	12.441316	14.366563	12.379167	8.966824	14.193954	7.9792686	5.218348	9.969039	-18.339968	-6.847848
SRR5562856	10.702824	2.920593	11.823889	14.333995	12.65191	7.964904	14.019253	6.7060843	5.3772564	10.903136	-15.283053	-3.1318238
SRR5562858	11.222082	2.395347	11.900204	14.283189	12.049711	8.454667	16.506287	7.033662	5.2636223	10.668362	-15.766587	-3.5730183
SRR5562860	11.824825	3.44828	13.471646	13.705329	10.826497	7.1339865	16.086002	5.24921	4.8862658	9.613049	-14.936418	-3.4298434
SRR5562864	11.206725	2.1999252	10.563002	9.236145	11.916231	8.636901	16.337715	8.674355	3.823192	9.743876	-15.666297	-3.4349551
SRR5562865	11.9562845	1.8033785	12.677994	13.425019	11.598432	7.2790327	15.428781	5.0273123	3.1326609	11.007428	-15.523267	-4.829792
SRR5562866	12.034101	2.848374	12.141216	14.759417	11.663151	7.117546	15.175484	6.815894	6.356716	9.313329	-16.652647	-3.9559174
SRR5562868	11.918404	3.0866144	13.426695	14.039145	11.433547	7.578441	15.979367	6.858453	3.3647964	10.23064	-15.523267	-4.829792
SRR5562869	12.011584	3.0171545	11.716447	14.533668	11.818497	6.9410796	15.4817915	5.644219	3.6532986	10.167152	-15.283053	-3.1318238
SRR5562871	12.316225	2.1518965	11.999187	14.791289	10.714207	7.3778696	14.866903	7.3988137	4.9261794	11.002902	-16.672203	-3.8880253
SRR5562872	12.000047	1.7102913	12.7076235	13.40827	10.077189	7.0354924	15.375765	5.100475	3.1728525	11.157898	-15.523267	-4.829792
SRR5562873	11.56705	2.3026752	13.470876	13.711599	12.34835	7.239472	16.385822	7.2985926	3.849123	9.393123	-18.207033	-6.948327
SRR5562875	12.358949	2.0210414	13.26942	13.984976	12.106765	9.409889	16.86088	5.619519	4.632332	9.628162	-15.155907	-3.6594067
SRR5562876	12.278779	2.108333	13.268691	13.860097	12.064576	9.376532	17.113102	8.273935	4.638088	9.656943	-16.134756	-4.4722643
SRR5562877	12.287935	3.4915385	13.862125	13.735137	10.557375	7.1053762	15.855543	4.7084293	3.6242118	10.443336	-16.23194	-4.9702587
SRR5562878	10.891162	2.843476	13.565396	14.004263	12.650767	7.7981925	16.465559	6.2080836	5.9773536	10.301726	-15.613244	-4.349645
SRR5562879	10.911209	2.9681334	13.453396	14.183619	12.421414	7.506781	14.73495	7.7658243	5.4141474	10.861708	-14.936418	-3.4298434
SRR6313629	12.994664	2.5739105	12.235447	12.604472	11.281081	8.758102	14.571256	5.5517645	2.9505594	11.380407	-16.860764	-4.5008774
SRR6313630	12.245111	3.095717	10.284747	4.117736	11.168279	6.9651327	14.910669	6.1472735	5.411303	11.486467	-14.700659	-5.1055017
SRR6313631	12.419658	2.6673896	12.591574	13.95571	11.754509	8.168551	14.604504	7.6495075	3.8290176	9.539959	-14.936418	-3.4298434
SRR6313632	12.555209	3.166466	10.801243	9.042969	11.097612	6.931102	14.403833	5.6199408	3.16055	11.401318	-16.23194	-4.9702587
SRR9959076	-9.340292	5.852248	-5.6602435	0.40733457	-4.5251474	5.341395	-1.7416207	2.5858178	0.5884629	7.60487	-16.542877	-4.8619547
SRR9959082	-9.340228	5.85221	-5.660254	0.4073247	-4.5263314	5.341451	-1.7614274	2.6061094	0.5922976	7.608017	-17.385683	-3.5557175
SRR9959083	-9.339864	5.851997	-5.6602464	0.40737805	-4.525814	5.3414235	-1.7410394	2.5852435	0.58804417	7.60442	-16.23194	-4.9702587
